county,precinct,office,district,candidate,party,election_day,early_voting,mail,votes
Fountain,DAVIS,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,15,6,5,26
Fountain,DAVIS,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,DAVIS,Governor,,Under Votes,,4,0,0,4
Fountain,DAVIS,Governor,,Over Votes,,0,0,0,0
Fountain,DAVIS,Governor,,Write-ins,,0,0,0,0
Fountain,DAVIS,Attorney General,,TODD ROKITA,REP,135,47,40,222
Fountain,DAVIS,Attorney General,,DESTINY WELLS,DEM,42,23,12,77
Fountain,DAVIS,Attorney General,,Under Votes,,5,0,0,5
Fountain,DAVIS,Attorney General,,Over Votes,,0,0,0,0
Fountain,DAVIS,Attorney General,,Write-ins,,0,0,0,0
Fountain,DAVIS,U.S. House,4,JIM BAIRD,REP,141,47,39,227
Fountain,DAVIS,U.S. House,4,DERRICK HOLDER,DEM,29,21,11,61
Fountain,DAVIS,U.S. House,4,ASHLEY GROFF,LIB,8,1,1,10
Fountain,DAVIS,U.S. House,4,Under Votes,,4,1,1,6
Fountain,DAVIS,U.S. House,4,Over Votes,,0,0,0,0
Fountain,DAVIS,U.S. House,4,Write-ins,,0,0,0,0
Fountain,DAVIS,State House,13,MATTHEW (MATT) COMMONS,REP,147,48,42,237
Fountain,DAVIS,State House,13,EDWARD (ED) MOYER JR.,DEM,33,22,9,64
Fountain,DAVIS,State House,13,Under Votes,,2,0,1,3
Fountain,DAVIS,State House,13,Over Votes,,0,0,0,0
Fountain,DAVIS,State House,13,Write-ins,,0,0,0,0
Fountain,DAVIS,COUNTY AUDITOR,,KIM JOHNSON,REP,163,50,41,254
Fountain,DAVIS,COUNTY AUDITOR,,Under Votes,,19,20,11,50
Fountain,DAVIS,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,DAVIS,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,DAVIS,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,161,50,41,252
Fountain,DAVIS,COUNTY TREASURER,,Under Votes,,21,20,11,52
Fountain,DAVIS,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,DAVIS,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,DAVIS,COUNTY CORONER,,KAYLA A HOLT,REP,161,49,43,253
Fountain,DAVIS,COUNTY CORONER,,Under Votes,,21,21,9,51
Fountain,DAVIS,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,DAVIS,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,DAVIS,County Commissioner,1,AARON FRUITS,REP,140,48,40,228
Fountain,DAVIS,County Commissioner,1,KATHY POSTON,DEM,38,21,11,70
Fountain,DAVIS,County Commissioner,1,Under Votes,,4,1,1,6
Fountain,DAVIS,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,DAVIS,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,DAVIS,County Commissioner,2,KENNETH KW RICE,REP,124,48,40,212
Fountain,DAVIS,County Commissioner,2,LEXXI HADDOCK,DEM,50,22,10,82
Fountain,DAVIS,County Commissioner,2,Under Votes,,8,0,2,10
Fountain,DAVIS,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,DAVIS,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,120,39,35,194
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,91,27,16,134
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,86,29,20,135
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,17,18,9,44
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,36,22,15,73
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,32,16,14,62
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,Under Votes,,164,59,47,270
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,DAVIS,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,CHRISTOPHER W GAYLER,NON,122,37,27,186
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,CHRIS VAN DE WATER,NON,96,31,19,146
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,Under Votes,,146,72,58,276
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,Over Votes,,0,0,0,0
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, CITY OF ATTICA - Vote for two (2) only",,Write-ins,,0,0,0,0
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,LAURA PIERCE,NON,135,49,30,214
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,Under Votes,,47,21,22,90
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,Over Votes,,0,0,0,0
Fountain,DAVIS,"SCHOOL BOARD MEMBER FOUNTAIN ATTICA SCHOOL BOARD, LOGAN",,Write-ins,,0,0,0,0
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,109,43,30,182
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,47,13,10,70
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,26,14,12,52
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,105,33,28,166
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,46,17,7,70
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,31,20,17,68
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,105,36,29,170
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,44,14,11,69
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,33,20,12,65
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,DAVIS,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,103,35,33,171
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,46,15,7,68
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,33,20,12,65
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,99,33,32,164
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,48,17,8,73
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,35,20,12,67
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,DAVIS,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,FULTON,Registered Voters,,,,,,,424
Fountain,FULTON,Ballots Cast,,,,,,,299
Fountain,FULTON,Straight Party,,REPUBLICAN PARTY,REP,114,46,16,176
Fountain,FULTON,Straight Party,,DEMOCRATIC PARTY,DEM,13,7,0,20
Fountain,FULTON,Straight Party,,LIBERTARIAN PARTY,LIB,2,0,1,3
Fountain,FULTON,Straight Party,,WE THE PEOPLE PARTY,WTP,1,0,0,1
Fountain,FULTON,Straight Party,,Under Votes,,66,19,14,99
Fountain,FULTON,Straight Party,,Over Votes,,0,0,0,0
Fountain,FULTON,Straight Party,,Write-ins,,0,0,0,0
Fountain,FULTON,PUBLIC QUESTION #1,,YES,,97,31,8,136
Fountain,FULTON,PUBLIC QUESTION #1,,NO,,74,32,17,123
Fountain,FULTON,PUBLIC QUESTION #1,,Under Votes,,25,9,6,40
Fountain,FULTON,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,FULTON,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,FULTON,President,,Donald J. Trump,REP,168,59,29,256
Fountain,FULTON,President,,Kamala D. Harris,DEM,21,12,1,34
Fountain,FULTON,President,,Chase Oliver,LIB,2,1,0,3
Fountain,FULTON,President,,Robert F. Kennedy Jr.,WTP,2,0,0,2
Fountain,FULTON,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,FULTON,President,,Carol Asher,,0,0,0,0
Fountain,FULTON,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,FULTON,President,,Cornel West,,0,0,0,0
Fountain,FULTON,President,,Doug Jenkins,,0,0,0,0
Fountain,FULTON,President,,Paij Boring,,0,0,0,0
Fountain,FULTON,President,,Peter Sonski,,0,0,0,0
Fountain,FULTON,President,,Shondra Irving,,0,0,0,0
Fountain,FULTON,President,,Susan Maude Buchser,,0,0,0,0
Fountain,FULTON,President,,Tom Hoefling,,0,0,0,0
Fountain,FULTON,President,,William Cody Nalbach,,0,0,0,0
Fountain,FULTON,President,,Under Votes,,1,0,1,2
Fountain,FULTON,President,,Over Votes,,0,0,0,0
Fountain,FULTON,President,,Write-ins,,2,0,0,2
Fountain,FULTON,U.S. Senate,,JIM BANKS,REP,166,58,29,253
Fountain,FULTON,U.S. Senate,,VALERIE McCRAY,DEM,20,12,1,33
Fountain,FULTON,U.S. Senate,,ANDREW HORNING,LIB,5,0,1,6
Fountain,FULTON,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,FULTON,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,FULTON,U.S. Senate,,Under Votes,,4,2,0,6
Fountain,FULTON,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,FULTON,U.S. Senate,,Write-ins,,1,0,0,1
Fountain,FULTON,Governor,,MIKE BRAUN MICAH BECKWITH,REP,152,55,26,233
Fountain,FULTON,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,28,15,2,45
Fountain,FULTON,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,14,1,2,17
Fountain,FULTON,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,FULTON,Governor,,Under Votes,,2,1,1,4
Fountain,FULTON,Governor,,Over Votes,,0,0,0,0
Fountain,FULTON,Governor,,Write-ins,,0,0,0,0
Fountain,FULTON,Attorney General,,TODD ROKITA,REP,171,60,29,260
Fountain,FULTON,Attorney General,,DESTINY WELLS,DEM,25,11,1,37
Fountain,FULTON,Attorney General,,Under Votes,,0,1,1,2
Fountain,FULTON,Attorney General,,Over Votes,,0,0,0,0
Fountain,FULTON,Attorney General,,Write-ins,,0,0,0,0
Fountain,FULTON,U.S. House,8,MARK MESSMER,REP,167,58,29,254
Fountain,FULTON,U.S. House,8,ERIK HURT,DEM,19,12,1,32
Fountain,FULTON,U.S. House,8,K RICHARD FITZLAFF,LIB,7,0,0,7
Fountain,FULTON,U.S. House,8,Under Votes,,3,2,1,6
Fountain,FULTON,U.S. House,8,Over Votes,,0,0,0,0
Fountain,FULTON,U.S. House,8,Write-ins,,0,0,0,0
Fountain,FULTON,State House,42,ALAN MORRISON,REP,183,61,30,274
Fountain,FULTON,State House,42,Under Votes,,13,11,1,25
Fountain,FULTON,State House,42,Over Votes,,0,0,0,0
Fountain,FULTON,State House,42,Write-ins,,0,0,0,0
Fountain,FULTON,COUNTY AUDITOR,,KIM JOHNSON,REP,180,62,31,273
Fountain,FULTON,COUNTY AUDITOR,,Under Votes,,16,10,0,26
Fountain,FULTON,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,FULTON,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,FULTON,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,175,59,31,265
Fountain,FULTON,COUNTY TREASURER,,Under Votes,,21,13,0,34
Fountain,FULTON,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,FULTON,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,FULTON,COUNTY CORONER,,KAYLA A HOLT,REP,178,60,31,269
Fountain,FULTON,COUNTY CORONER,,Under Votes,,18,12,0,30
Fountain,FULTON,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,FULTON,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,FULTON,County Commissioner,1,AARON FRUITS,REP,163,60,30,253
Fountain,FULTON,County Commissioner,1,KATHY POSTON,DEM,24,10,1,35
Fountain,FULTON,County Commissioner,1,Under Votes,,9,2,0,11
Fountain,FULTON,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,FULTON,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,FULTON,County Commissioner,2,KENNETH KW RICE,REP,163,58,29,250
Fountain,FULTON,County Commissioner,2,LEXXI HADDOCK,DEM,23,12,2,37
Fountain,FULTON,County Commissioner,2,Under Votes,,10,2,0,12
Fountain,FULTON,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,FULTON,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,99,38,15,152
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,114,36,23,173
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,126,41,26,193
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,14,7,1,22
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,43,19,8,70
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,8,8,1,17
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,Under Votes,,184,67,19,270
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
Fountain,FULTON,"COUNTY COUNCIL, AT LARGE",,Write-ins,,0,0,0,0
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,MICHAEL C AHRENS,NON,67,18,11,96
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,RICHARD PARTEZANA,NON,62,21,7,90
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,TAYLOR V POWELL,NON,31,15,9,55
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Under Votes,,36,18,4,58
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Over Votes,,0,0,0,0
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, CITY OF COVINGTON (FOUNTAIN & WARREN) - Vote for one (1)",,Write-ins,,0,0,0,0
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,MATTHEW HESLER,NON,94,30,12,136
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,TAMMY A PEARMAN,NON,59,21,11,91
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Under Votes,,43,21,8,72
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Over Votes,,0,0,0,0
Fountain,FULTON,"SCHOOL BOARD MEMBER COVINGTON SCHOOL BOARD, MOUND (FOUNTAIN & WARREN)",,Write-ins,,0,0,0,0
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,YES,,106,39,20,165
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,NO,,50,21,5,76
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Under Votes,,40,12,6,58
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Over Votes,,0,0,0,0
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA RUSH,,Write-ins,,0,0,0,0
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,YES,,106,47,19,172
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,NO,,44,13,6,63
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Under Votes,,46,12,6,64
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Over Votes,,0,0,0,0
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MASSA,,Write-ins,,0,0,0,0
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,YES,,107,42,18,167
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,NO,,46,16,6,68
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Under Votes,,43,14,7,64
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Over Votes,,0,0,0,0
Fountain,FULTON,RETENTION OF JUSTICE OF THE SUPREME COURT OF INDIANA MOLTER,,Write-ins,,0,0,0,0
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,YES,,107,42,18,167
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,NO,,42,15,6,63
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Under Votes,,47,15,7,69
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Over Votes,,0,0,0,0
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FIRST DISTRICT,,Write-ins,,0,0,0,0
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,YES,,109,40,17,166
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,NO,,39,18,7,64
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Under Votes,,48,14,7,69
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Over Votes,,0,0,0,0
Fountain,FULTON,COURT OF APPEALS JUDICIAL RETENTION FOURTH DISTRICT,,Write-ins,,0,0,0,0
Fountain,JACKSON,Registered Voters,,,,,,,456
Fountain,JACKSON,Ballots Cast,,,,,,,342
Fountain,JACKSON,Straight Party,,REPUBLICAN PARTY,REP,144,25,12,181
Fountain,JACKSON,Straight Party,,DEMOCRATIC PARTY,DEM,14,9,6,29
Fountain,JACKSON,Straight Party,,LIBERTARIAN PARTY,LIB,1,0,0,1
Fountain,JACKSON,Straight Party,,WE THE PEOPLE PARTY,WTP,1,2,0,3
Fountain,JACKSON,Straight Party,,Under Votes,,87,22,19,128
Fountain,JACKSON,Straight Party,,Over Votes,,0,0,0,0
Fountain,JACKSON,Straight Party,,Write-ins,,0,0,0,0
Fountain,JACKSON,PUBLIC QUESTION #1,,YES,,115,23,17,155
Fountain,JACKSON,PUBLIC QUESTION #1,,NO,,107,30,15,152
Fountain,JACKSON,PUBLIC QUESTION #1,,Under Votes,,25,5,5,35
Fountain,JACKSON,PUBLIC QUESTION #1,,Over Votes,,0,0,0,0
Fountain,JACKSON,PUBLIC QUESTION #1,,Write-ins,,0,0,0,0
Fountain,JACKSON,President,,Donald J. Trump,REP,222,42,25,289
Fountain,JACKSON,President,,Kamala D. Harris,DEM,22,14,10,46
Fountain,JACKSON,President,,Chase Oliver,LIB,3,0,1,4
Fountain,JACKSON,President,,Robert F. Kennedy Jr.,WTP,0,1,0,1
Fountain,JACKSON,President,,Andre Ramon McNeil Sr.,,0,0,0,0
Fountain,JACKSON,President,,Carol Asher,,0,0,0,0
Fountain,JACKSON,President,,Cherunda Lyn Fox,,0,0,0,0
Fountain,JACKSON,President,,Cornel West,,0,0,0,0
Fountain,JACKSON,President,,Doug Jenkins,,0,0,0,0
Fountain,JACKSON,President,,Paij Boring,,0,0,0,0
Fountain,JACKSON,President,,Peter Sonski,,0,0,0,0
Fountain,JACKSON,President,,Shondra Irving,,0,0,0,0
Fountain,JACKSON,President,,Susan Maude Buchser,,0,0,0,0
Fountain,JACKSON,President,,Tom Hoefling,,0,0,0,0
Fountain,JACKSON,President,,William Cody Nalbach,,0,0,0,0
Fountain,JACKSON,President,,Under Votes,,0,1,1,2
Fountain,JACKSON,President,,Over Votes,,0,0,0,0
Fountain,JACKSON,President,,Write-ins,,0,0,0,0
Fountain,JACKSON,U.S. Senate,,JIM BANKS,REP,214,42,27,283
Fountain,JACKSON,U.S. Senate,,VALERIE McCRAY,DEM,22,14,9,45
Fountain,JACKSON,U.S. Senate,,ANDREW HORNING,LIB,8,1,1,10
Fountain,JACKSON,U.S. Senate,,Antonio Xavier Alvarez,,0,0,0,0
Fountain,JACKSON,U.S. Senate,,Phillip D. Beachy (Phil),,0,0,0,0
Fountain,JACKSON,U.S. Senate,,Under Votes,,3,1,0,4
Fountain,JACKSON,U.S. Senate,,Over Votes,,0,0,0,0
Fountain,JACKSON,U.S. Senate,,Write-ins,,0,0,0,0
Fountain,JACKSON,Governor,,MIKE BRAUN MICAH BECKWITH,REP,189,37,25,251
Fountain,JACKSON,Governor,,JENNIFER G. McCORMICK TERRY GOODIN,DEM,25,15,10,50
Fountain,JACKSON,Governor,,DONALD RAINWATER TONYA HUDSON,LIB,31,5,2,38
Fountain,JACKSON,Governor,,Christopher Ryan Stried,,0,0,0,0
Fountain,JACKSON,Governor,,Under Votes,,2,1,0,3
Fountain,JACKSON,Governor,,Over Votes,,0,0,0,0
Fountain,JACKSON,Governor,,Write-ins,,0,0,0,0
Fountain,JACKSON,Attorney General,,TODD ROKITA,REP,213,41,27,281
Fountain,JACKSON,Attorney General,,DESTINY WELLS,DEM,33,16,10,59
Fountain,JACKSON,Attorney General,,Under Votes,,1,1,0,2
Fountain,JACKSON,Attorney General,,Over Votes,,0,0,0,0
Fountain,JACKSON,Attorney General,,Write-ins,,0,0,0,0
Fountain,JACKSON,U.S. House,8,MARK MESSMER,REP,217,42,27,286
Fountain,JACKSON,U.S. House,8,ERIK HURT,DEM,22,15,9,46
Fountain,JACKSON,U.S. House,8,K RICHARD FITZLAFF,LIB,5,0,1,6
Fountain,JACKSON,U.S. House,8,Under Votes,,3,1,0,4
Fountain,JACKSON,U.S. House,8,Over Votes,,0,0,0,0
Fountain,JACKSON,U.S. House,8,Write-ins,,0,0,0,0
Fountain,JACKSON,State House,13,MATTHEW (MATT) COMMONS,REP,215,42,28,285
Fountain,JACKSON,State House,13,EDWARD (ED) MOYER JR.,DEM,28,15,9,52
Fountain,JACKSON,State House,13,Under Votes,,4,1,0,5
Fountain,JACKSON,State House,13,Over Votes,,0,0,0,0
Fountain,JACKSON,State House,13,Write-ins,,0,0,0,0
Fountain,JACKSON,COUNTY AUDITOR,,KIM JOHNSON,REP,224,46,29,299
Fountain,JACKSON,COUNTY AUDITOR,,Under Votes,,23,12,8,43
Fountain,JACKSON,COUNTY AUDITOR,,Over Votes,,0,0,0,0
Fountain,JACKSON,COUNTY AUDITOR,,Write-ins,,0,0,0,0
Fountain,JACKSON,COUNTY TREASURER,,TIFFANY GRUBB-WELLS,REP,225,46,29,300
Fountain,JACKSON,COUNTY TREASURER,,Under Votes,,22,12,8,42
Fountain,JACKSON,COUNTY TREASURER,,Over Votes,,0,0,0,0
Fountain,JACKSON,COUNTY TREASURER,,Write-ins,,0,0,0,0
Fountain,JACKSON,COUNTY CORONER,,KAYLA A HOLT,REP,221,48,30,299
Fountain,JACKSON,COUNTY CORONER,,Under Votes,,26,10,7,43
Fountain,JACKSON,COUNTY CORONER,,Over Votes,,0,0,0,0
Fountain,JACKSON,COUNTY CORONER,,Write-ins,,0,0,0,0
Fountain,JACKSON,County Commissioner,1,AARON FRUITS,REP,219,43,28,290
Fountain,JACKSON,County Commissioner,1,KATHY POSTON,DEM,24,14,9,47
Fountain,JACKSON,County Commissioner,1,Under Votes,,4,1,0,5
Fountain,JACKSON,County Commissioner,1,Over Votes,,0,0,0,0
Fountain,JACKSON,County Commissioner,1,Write-ins,,0,0,0,0
Fountain,JACKSON,County Commissioner,2,KENNETH KW RICE,REP,213,42,26,281
Fountain,JACKSON,County Commissioner,2,LEXXI HADDOCK,DEM,29,15,11,55
Fountain,JACKSON,County Commissioner,2,Under Votes,,5,1,0,6
Fountain,JACKSON,County Commissioner,2,Over Votes,,0,0,0,0
Fountain,JACKSON,County Commissioner,2,Write-ins,,0,0,0,0
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,KELLY CARLSON,REP,152,35,17,204
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,JEFFREY C CARVER,REP,174,39,24,237
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,TODD HEGG,REP,135,29,19,183
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,MARK BERTOLINO,DEM,17,9,7,33
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,TOM BOOE,DEM,42,16,15,73
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,CRAIG VANHOOK,DEM,33,10,9,52
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,Under Votes,,188,36,20,244
Fountain,JACKSON,"COUNTY COUNCIL, AT LARGE",,Over Votes,,0,0,0,0
