county,office,district,candidate,party,votes
Vigo,Judge Of The Superior Court,"Vigo County, Court 1",John T. Roach,Democratic,8736
Vigo,Prosecuting Attorney,Vigo 43Rd Circuit,Hal Johnston,Democratic,6543
Vigo,Prosecuting Attorney,Vigo 43Rd Circuit,Gary Rider,Democratic,6566
Vigo,Prosecuting Attorney,Vigo 43Rd Circuit,Terry R. Modesitt,Republican,3536
Wabash,U.S. Senator,,"Don Bates, Jr.",Republican,282
Wabash,U.S. Senator,,Richard Behney,Republican,614
Wabash,U.S. Senator,,Dan Coats,Republican,2700
Wabash,U.S. Senator,,John N. Hostettler,Republican,698
Wabash,U.S. Senator,,Marlin A. Stutzman,Republican,1626
Wabash,U.S. House,2,Joe Donnelly,Democratic,0
Wabash,U.S. House,2,Martin A. Dolan,Republican,0
Wabash,U.S. House,2,Jack Edward Jordan,Republican,0
Wabash,U.S. House,2,Jackie Walorski,Republican,0
Wabash,U.S. House,2,Tony Hvfvgpd Zirkle,Republican,0
Wabash,State Senator,17,Jim Banks,Republican,3264
Wabash,State Senator,17,Tom Wall,Republican,1608
Wabash,State House,18,Retha S. Hicks,Republican,0
Wabash,State House,18,David A. Wolkins,Republican,0
Wabash,Judge Of The Circuit Court,Wabash 27Th Circuit,Robert R. Mccallen Iii,Republican,4746
Wabash,Prosecuting Attorney,Wabash 27Th Circuit,"William C. Hartley, Jr.",Republican,4488
Warren,U.S. Senator,,"Don Bates, Jr.",Republican,54
Warren,U.S. Senator,,Richard Behney,Republican,49
Warren,U.S. Senator,,Dan Coats,Republican,419
Warren,U.S. Senator,,John N. Hostettler,Republican,343
Warren,U.S. Senator,,Marlin A. Stutzman,Republican,206
Warren,U.S. House,4,Tara E. Nelson,Democratic,0
Warren,U.S. House,4,Mark Powell,Democratic,0
Warren,U.S. House,4,David Sanders,Democratic,0
Warren,U.S. House,4,Jon Acton,Republican,0
Warren,U.S. House,4,Cheryl Denise Allen,Republican,0
Warren,U.S. House,4,Mike Campbell,Republican,0
Warren,U.S. House,4,Daniel L. Dunham,Republican,0
Warren,U.S. House,4,James T. (Jim) Hass,Republican,0
Warren,U.S. House,4,Charles E. Henderson,Republican,0
Warren,U.S. House,4,Brandt Hershman,Republican,0
Warren,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,0
Warren,U.S. House,4,Todd Rokita,Republican,0
Warren,U.S. House,4,Mark Seitz,Republican,0
Warren,U.S. House,4,Phillip J. (Pj) Steffen,Republican,0
Warren,U.S. House,4,Eric L. Wathen,Republican,0
Warren,U.S. House,4,R. Michael Young,Republican,0
Warren,State Senator,23,Philip L. (Phil) Boots,Republican,275
Warren,State House,13,Chester F. Dobis,Democratic,0
Warren,State House,13,Richard L. Hardaway,Democratic,0
Warren,State House,13,Sharon Negele,Republican,586
Warren,Judge Of The Circuit Court,Warren 21St Circuit,John A. Rader,Republican,969
Warren,Prosecuting Attorney,Warren 21St Circuit,John A. Larson,Republican,1019
Warrick,U.S. Senator,,"Don Bates, Jr.",Republican,153
Warrick,U.S. Senator,,Richard Behney,Republican,127
Warrick,U.S. Senator,,Dan Coats,Republican,1801
Warrick,U.S. Senator,,John N. Hostettler,Republican,3795
Warrick,U.S. Senator,,Marlin A. Stutzman,Republican,510
Warrick,U.S. House,8,W. Trent Vanhaaften,Democratic,1629
Warrick,U.S. House,8,Bud Bernitt,Republican,131
Warrick,U.S. House,8,Larry D. Bucshon,Republican,2651
Warrick,U.S. House,8,Billy J. Mahoney,Republican,94
Warrick,U.S. House,8,Kristi Risk,Republican,1705
Warrick,U.S. House,8,John Lee Smith,Republican,620
Warrick,U.S. House,8,John K. Snyder,Republican,185
Warrick,U.S. House,8,Dan Stockton,Republican,315
Warrick,U.S. House,8,Steve Westell,Republican,382
Warrick,State Senator,48,Lindel O. Hume,Democratic,0
Warrick,State House,75,Mike Goebel,Democratic,164
Warrick,State House,75,Ron Bacon,Republican,500
Warrick,State House,75,Suzanne Crouch,Republican,2843
Warrick,Prosecuting Attorney,Warrick 2Nd Circuit,Dawnya G. Taylor,Democratic,1907
Warrick,Prosecuting Attorney,Warrick 2Nd Circuit,Joann Krantz,Republican,5182
Washington,U.S. Senator,,"Don Bates, Jr.",Republican,139
Washington,U.S. Senator,,Richard Behney,Republican,135
Washington,U.S. Senator,,Dan Coats,Republican,1611
Washington,U.S. Senator,,John N. Hostettler,Republican,679
Washington,U.S. Senator,,Marlin A. Stutzman,Republican,299
Washington,U.S. House,9,John R. Bottorff,Democratic,191
Washington,U.S. House,9,Baron P. Hill,Democratic,1647
Washington,U.S. House,9,Carol Johnson-Smith,Democratic,219
Washington,U.S. House,9,"James R. Mcclure, Jr.",Democratic,118
Washington,U.S. House,9,Lendall B. Terry,Democratic,78
Washington,U.S. House,9,Travis Hankins,Republican,925
Washington,U.S. House,9,Mike Sodrel,Republican,840
Washington,U.S. House,9,Rick Warren,Republican,79
Washington,U.S. House,9,Todd Young,Republican,1259
Washington,State Senator,47,"Richard D. Young, Jr.",Democratic,192
Washington,State Senator,47,Ted Metzger,Republican,290
Washington,State House,73,Ryan D. Bower,Democratic,1333
Washington,State House,73,Douglas C. Leatherbury,Democratic,807
Washington,State House,73,Steve Davisson,Republican,1912
Washington,State House,73,Henry H. (Hank) Taylor,Republican,850
Washington,Judge Of The Circuit Court,Washington 42Nd Circuit,Robert L. Bennett,Democratic,1998
Washington,Judge Of The Circuit Court,Washington 42Nd Circuit,Larry W. Medlock,Republican,2375
Washington,Judge Of The Superior Court,Washington County,"Frank Newkirk, Jr.",Republican,2690
Washington,Prosecuting Attorney,Washington 42Nd Circuit,Trampas Whalin,Democratic,1560
Washington,Prosecuting Attorney,Washington 42Nd Circuit,Dustin Houchin,Republican,2632
Wayne,U.S. Senator,,"Don Bates, Jr.",Republican,1080
Wayne,U.S. Senator,,Richard Behney,Republican,513
Wayne,U.S. Senator,,Dan Coats,Republican,2356
Wayne,U.S. Senator,,John N. Hostettler,Republican,1321
Wayne,U.S. Senator,,Marlin A. Stutzman,Republican,1303
Wayne,U.S. House,6,George Thomas Holland,Democratic,555
Wayne,U.S. House,6,Barry Welsh,Democratic,990
Wayne,U.S. House,6,Mike Pence,Republican,6075
Wayne,State Senator,27,Allen Paul,Republican,5852
Wayne,State House,54,Thomas E. (Tom) Saunders,Republican,2704
Wayne,Prosecuting Attorney,Wayne 17Th Circuit,Michael (Mike) Shipman,Republican,5740
Wells,U.S. Senator,,"Don Bates, Jr.",Republican,149
Wells,U.S. Senator,,Richard Behney,Republican,82
Wells,U.S. Senator,,Dan Coats,Republican,2215
Wells,U.S. Senator,,John N. Hostettler,Republican,356
Wells,U.S. Senator,,Marlin A. Stutzman,Republican,1690
Wells,U.S. House,3,Thomas Hayhurst,Democratic,0
Wells,U.S. House,3,Thomas Allen Schrader,Democratic,0
Wells,U.S. House,3,Gregory (Greg) Dickman,Republican,0
Wells,U.S. House,3,Mark Edward Souder,Republican,0
Wells,U.S. House,3,Bob Thomas,Republican,0
Wells,U.S. House,3,Phillip J. (Phil) Troyer,Republican,0
Wells,State Senator,19,Travis Holdman,Republican,3764
Wells,State House,31,Joe Pearson,Democratic,0
Wells,State House,31,Kevin A. Mahan,Republican,0
Wells,State House,31,Daniel (Dan) J. Leonard,Republican,0
Wells,Prosecuting Attorney,Wells 28Th Circuit,"Michael W. Lautzenheiser, Sr.",Republican,3758
White,U.S. Senator,,"Don Bates, Jr.",Republican,295
White,U.S. Senator,,Richard Behney,Republican,213
White,U.S. Senator,,Dan Coats,Republican,2112
White,U.S. Senator,,John N. Hostettler,Republican,1018
White,U.S. Senator,,Marlin A. Stutzman,Republican,934
White,U.S. House,4,Tara E. Nelson,Democratic,191
White,U.S. House,4,Mark Powell,Democratic,123
White,U.S. House,4,David Sanders,Democratic,329
White,U.S. House,4,Jon Acton,Republican,28
White,U.S. House,4,Cheryl Denise Allen,Republican,172
White,U.S. House,4,Mike Campbell,Republican,41
White,U.S. House,4,Daniel L. Dunham,Republican,42
White,U.S. House,4,James T. (Jim) Hass,Republican,195
White,U.S. House,4,Charles E. Henderson,Republican,55
White,U.S. House,4,Brandt Hershman,Republican,1952
White,U.S. House,4,Laron (Firefighter Laron) Keith,Republican,146
White,U.S. House,4,Todd Rokita,Republican,1059
White,U.S. House,4,Mark Seitz,Republican,33
White,U.S. House,4,Phillip J. (Pj) Steffen,Republican,34
White,U.S. House,4,Eric L. Wathen,Republican,13
White,U.S. House,4,R. Michael Young,Republican,104
White,State House,13,Chester F. Dobis,Democratic,0
White,State House,13,Richard L. Hardaway,Democratic,0
White,State House,13,Dan Pool,Republican,0
White,Prosecuting Attorney,White 39Th Circuit,Robert J. Guy,Republican,4144
Whitley,U.S. Senator,,"Don Bates, Jr.",Republican,125
Whitley,U.S. Senator,,Richard Behney,Republican,96
Whitley,U.S. Senator,,Dan Coats,Republican,2266
Whitley,U.S. Senator,,John N. Hostettler,Republican,488
Whitley,U.S. Senator,,Marlin A. Stutzman,Republican,1879
Whitley,U.S. House,3,Thomas Hayhurst,Democratic,407
Whitley,U.S. House,3,Thomas Allen Schrader,Democratic,150
Whitley,U.S. House,3,Gregory (Greg) Dickman,Republican,126
Whitley,U.S. House,3,Mark Edward Souder,Republican,1935
Whitley,U.S. House,3,Bob Thomas,Republican,2006
Whitley,U.S. House,3,Phillip J. (Phil) Troyer,Republican,836
Whitley,State Senator,17,Jim Banks,Republican,3797
Whitley,State Senator,17,Tom Wall,Republican,954
Whitley,State House,82,Jeffrey K. Espich,Republican,0
Whitley,Judge Of The Circuit Court,Whitley 82Nd Circuit,James R. Heuer,Republican,4077
Whitley,Judge Of The Superior Court,Whitley County,Greggory W. Hockemeyer,Democratic,474
Whitley,Judge Of The Superior Court,Whitley County,Douglas M. Fahl,Republican,3288
Whitley,Judge Of The Superior Court,Whitley County,David A. Heritier,Republican,1218
Whitley,Prosecuting Attorney,Whitley 82Nd Circuit,Matthew J. Rentschler,Republican,4114
